districtCode,city,district,province,lon,lat
210411,抚顺市,顺城区,辽宁省,123.917165,41.881132
210421,抚顺市,抚顺县,辽宁省,123.9216,41.88704
210422,抚顺市,新宾,辽宁省,125.037547,41.732456
210423,抚顺市,清原,辽宁省,124.927192,42.10135
210500,本溪市,本溪,辽宁省,123.770519,41.297909
210502,本溪市,平山区,辽宁省,123.761231,41.291581
210503,本溪市,溪湖,辽宁省,123.765226,41.330056
210504,本溪市,明山,辽宁省,123.763288,41.302429
210505,本溪市,南芬,辽宁省,123.748381,41.104093
210521,本溪市,本溪县,辽宁省,124.17,41.18
210522,本溪市,桓仁,辽宁省,125.359195,41.268997
210600,丹东市,丹东,辽宁省,124.383044,40.124296
210602,丹东市,元宝,辽宁省,124.397814,40.136483
210603,丹东市,振兴,辽宁省,124.361153,40.102801
210604,丹东市,振安,辽宁省,124.427709,40.158557
210624,丹东市,宽甸,辽宁省,124.784867,40.730412
210681,丹东市,东港,辽宁省,124.149437,39.883467
210682,丹东市,凤城,辽宁省,124.071067,40.457567
210700,锦州市,锦州,辽宁省,121.135742,41.119269
210702,锦州市,古塔,辽宁省,121.130085,41.115719
210703,锦州市,凌河,辽宁省,121.151304,41.114662
210711,锦州市,太和区,辽宁省,121.107297,41.105378
210726,锦州市,黑山,辽宁省,122.117915,41.691804
210727,锦州市,义县,辽宁省,121.242831,41.537224
210781,锦州市,凌海,辽宁省,121.364236,41.171738
210782,锦州市,北镇,辽宁省,121.795962,41.598764
210800,营口市,营口,辽宁省,122.235151,40.667432
210802,营口市,站前区,辽宁省,122.253235,40.669949
210803,营口市,西市区,辽宁省,122.210067,40.663086
210804,营口市,鲅鱼圈,辽宁省,122.127242,40.263646
210811,营口市,老边区,辽宁省,122.382584,40.682723
210881,营口市,盖州,辽宁省,122.355534,40.405234
210882,营口市,大石桥,辽宁省,122.505894,40.633973
210900,阜新市,阜新,辽宁省,121.743125,42.058607
210902,阜新市,海州区,辽宁省,121.657639,42.011162
210903,阜新市,新邱,辽宁省,121.790541,42.086603
210904,阜新市,太平,辽宁省,121.677575,42.011145
210905,阜新市,清河门,辽宁省,121.42018,41.780477
210911,阜新市,细河,辽宁省,121.654791,42.019218
210921,阜新市,阜新县,辽宁省,121.763574,42.07137
210922,阜新市,彰武,辽宁省,122.537444,42.384823
211000,辽阳市,辽阳,辽宁省,123.18152,41.269402
211002,辽阳市,白塔区,辽宁省,123.172611,41.26745
211003,辽阳市,文圣区,辽宁省,123.188227,41.266765
211004,辽阳市,宏伟区,辽宁省,123.200461,41.205747
211005,辽阳市,弓长岭,辽宁省,123.431633,41.157831
211011,辽阳市,太子河,辽宁省,123.185336,41.251682
211021,辽阳市,辽阳县,辽宁省,123.079674,41.216479
211081,辽阳市,灯塔市,辽宁省,123.325864,41.427836
211100,盘锦市,盘锦,辽宁省,122.06957,41.124484
211102,盘锦市,双台子,辽宁省,122.055733,41.190365
211103,盘锦市,兴隆台,辽宁省,122.071624,41.122423
211104,盘锦市,大洼,辽宁省,122.071708,40.994428
211122,盘锦市,盘山,辽宁省,121.98528,41.240701
211200,铁岭市,铁岭,辽宁省,123.725669,42.223316
211202,铁岭市,银州,辽宁省,123.844877,42.292278
211204,铁岭市,清河区,辽宁省,124.14896,42.542978
211221,铁岭市,铁岭县,辽宁省,123.735372,42.229226
211223,铁岭市,西丰,辽宁省,124.72332,42.738091
211224,铁岭市,昌图,辽宁省,124.11017,42.784441
211281,铁岭市,调兵山,辽宁省,123.545366,42.450734
211282,铁岭市,开原,辽宁省,124.045551,42.542141
211300,朝阳市,朝阳,辽宁省,120.451176,41.576758
211302,朝阳市,双塔,辽宁省,120.44877,41.579389
211303,朝阳市,龙城,辽宁省,120.413376,41.576749
211321,朝阳市,朝阳县,辽宁省,120.25939,41.241076
211322,朝阳市,建平,辽宁省,119.642363,41.402576
211324,朝阳市,喀左,辽宁省,119.43,41.05
211381,朝阳市,北票,辽宁省,120.766951,41.803286
211382,朝阳市,凌源,辽宁省,119.404789,41.243086
211400,葫芦岛市,葫芦岛,辽宁省,120.856394,40.755572
211402,葫芦岛市,连山区,辽宁省,120.85937,40.755143
211403,葫芦岛市,龙港,辽宁省,120.838569,40.709991
211404,葫芦岛市,南票,辽宁省,120.752314,41.098813
211421,葫芦岛市,绥中,辽宁省,120.342112,40.328407
211422,葫芦岛市,建昌,辽宁省,119.807776,40.812871
211481,葫芦岛市,兴城,辽宁省,120.729365,40.619413
220100,长春市,长春,吉林省,125.3245,43.886841
220102,长春市,南关,吉林省,125.337237,43.890235
220103,长春市,宽城区,吉林省,125.342828,43.903823
220104,长春市,朝阳区,吉林省,125.318042,43.86491
220105,长春市,二道区,吉林省,125.384727,43.870824
220106,长春市,绿园区,吉林省,125.272467,43.892177
220112,长春市,双阳,吉林省,125.659018,43.525168
220113,长春市,九台,吉林省,125.844682,44.157155
220122,长春市,农安,吉林省,125.175287,44.431258
220182,长春市,榆树,吉林省,126.550107,44.827642
220183,长春市,德惠,吉林省,125.703327,44.533909
220200,吉林市,吉林,吉林省,126.55302,43.843577
220202,吉林市,昌邑区,吉林省,126.570766,43.851118
220203,吉林市,龙潭,吉林省,126.561429,43.909755
220204,吉林市,船营,吉林省,126.55239,43.843804
220211,吉林市,丰满,吉林省,126.560759,43.816594
220221,吉林市,永吉,吉林省,126.501622,43.667416
220281,吉林市,蛟河,吉林省,127.342739,43.720579
220282,吉林市,桦甸,吉林省,126.745445,42.972093
220283,吉林市,舒兰,吉林省,126.947813,44.410906
220284,吉林市,磐石,吉林省,126.059929,42.942476
220300,四平市,四平,吉林省,124.370785,43.170344
220302,四平市,铁西,吉林省,124.360894,43.176263
220303,四平市,铁东,吉林省,124.388464,43.16726
220322,四平市,梨树,吉林省,124.335802,43.30831
220323,四平市,伊通,吉林省,125.303124,43.345464
220381,四平市,公主岭,吉林省,124.817588,43.509474
220382,四平市,双辽,吉林省,123.505283,43.518275
220400,辽源市,辽源,吉林省,125.145349,42.902692
220402,辽源市,龙山区,吉林省,125.145164,42.902702
220403,辽源市,西安区,吉林省,125.151424,42.920415
220421,辽源市,东丰,吉林省,125.529623,42.675228
220422,辽源市,东辽,吉林省,124.991995,42.927724
220500,通化市,通化,吉林省,125.936501,41.721177
220502,通化市,东昌区,吉林省,125.936716,41.721233
220503,通化市,二道江,吉林省,126.045987,41.777564
220521,通化市,通化县,吉林省,125.753121,41.677918
220523,通化市,辉南,吉林省,126.042821,42.683459
220524,通化市,柳河,吉林省,125.740536,42.281484
220581,通化市,梅河口,吉林省,125.687336,42.530002
220582,通化市,集安,吉林省,126.186204,41.126276
220600,白山市,白山,吉林省,126.427839,41.942505
220602,白山市,浑江,吉林省,126.428035,41.943065
220605,白山市,江源,吉林省,126.584229,42.048109
220621,白山市,抚松,吉林省,127.273796,42.332643
220622,白山市,靖宇,吉林省,126.808386,42.389689
220623,白山市,长白,吉林省,128.203384,41.419361
220681,白山市,临江,吉林省,126.919296,41.810689
220700,松原市,松原,吉林省,124.823608,45.118243
220702,松原市,宁江,吉林省,124.827851,45.176498
220721,松原市,前郭,吉林省,124.826808,45.116288
220722,松原市,长岭,吉林省,123.985184,44.276579
220723,松原市,乾安,吉林省,124.024361,45.006846
220781,松原市,扶余,吉林省,126.042758,44.986199
220800,白城市,白城,吉林省,122.841114,45.619026
220802,白城市,洮北,吉林省,122.842499,45.619253
220821,白城市,镇赉,吉林省,123.202246,45.846089
220822,白城市,通榆,吉林省,123.088543,44.80915
220881,白城市,洮南,吉林省,122.783779,45.339113
220882,白城市,大安,吉林省,124.291512,45.507648
222400,延边朝鲜族自治州,延边,吉林省,129.513228,42.904823
222401,延边朝鲜族自治州,延吉,吉林省,129.51579,42.906964
222402,延边朝鲜族自治州,图们,吉林省,129.846701,42.966621
222403,延边朝鲜族自治州,敦化,吉林省,128.22986,43.366921
222404,延边朝鲜族自治州,珲春,吉林省,130.365787,42.871057
222405,延边朝鲜族自治州,龙井,吉林省,129.425747,42.771029
222406,延边朝鲜族自治州,和龙,吉林省,129.008748,42.547004
222424,延边朝鲜族自治州,汪清,吉林省,129.766161,43.315426
222426,延边朝鲜族自治州,安图,吉林省,128.901865,43.110994
230100,哈尔滨市,哈尔滨,黑龙江省,126.642464,45.756967
230102,哈尔滨市,道里区,黑龙江省,126.612532,45.762035
230103,哈尔滨市,南岗区,黑龙江省,126.652098,45.755971
230104,哈尔滨市,道外区,黑龙江省,126.648838,45.78454
230108,哈尔滨市,平房区,黑龙江省,126.629257,45.605567
230109,哈尔滨市,松北区,黑龙江省,126.563066,45.814656
230110,哈尔滨市,香坊区,黑龙江省,126.667049,45.713067
230111,哈尔滨市,呼兰,黑龙江省,126.603302,45.98423
230112,哈尔滨市,阿城,黑龙江省,126.972726,45.538372
230113,哈尔滨市,双城区,黑龙江省,126.308784,45.377942
230123,哈尔滨市,依兰,黑龙江省,129.565594,46.315105
230124,哈尔滨市,方正,黑龙江省,128.836131,45.839536
230125,哈尔滨市,宾县,黑龙江省,127.48594,45.759369
230126,哈尔滨市,巴彦,黑龙江省,127.403602,46.081889
230127,哈尔滨市,木兰,黑龙江省,128.042675,45.949826
230128,哈尔滨市,通河,黑龙江省,128.747786,45.977618
230129,哈尔滨市,延寿,黑龙江省,128.331886,45.455648
230183,哈尔滨市,尚志,黑龙江省,127.968539,45.214953
230184,哈尔滨市,五常,黑龙江省,127.15759,44.919418
230200,齐齐哈尔市,齐齐哈尔,黑龙江省,123.95792,47.342081
230202,齐齐哈尔市,龙沙,黑龙江省,123.957338,47.341736
230203,齐齐哈尔市,建华,黑龙江省,123.955888,47.354494
230204,齐齐哈尔市,铁锋,黑龙江省,123.973555,47.339499
230205,齐齐哈尔市,昂昂溪,黑龙江省,123.813181,47.156867
230206,齐齐哈尔市,富拉尔基,黑龙江省,123.638873,47.20697
230207,齐齐哈尔市,碾子山,黑龙江省,122.887972,47.51401
230208,齐齐哈尔市,梅里斯,黑龙江省,123.754599,47.311113
230221,齐齐哈尔市,龙江,黑龙江省,123.187225,47.336388
230223,齐齐哈尔市,依安,黑龙江省,125.307561,47.890098
230224,齐齐哈尔市,泰来,黑龙江省,123.41953,46.39233
230225,齐齐哈尔市,甘南县,黑龙江省,123.506034,47.917838
230227,齐齐哈尔市,富裕,黑龙江省,124.469106,47.797172
230229,齐齐哈尔市,克山,黑龙江省,125.874355,48.034342
230230,齐齐哈尔市,克东,黑龙江省,126.249094,48.03732
230231,齐齐哈尔市,拜泉,黑龙江省,126.091911,47.607363
230281,齐齐哈尔市,讷河,黑龙江省,124.882172,48.481133
230300,鸡西市,鸡西,黑龙江省,130.975966,45.300046
230302,鸡西市,鸡冠区,黑龙江省,130.974374,45.30034
230303,鸡西市,恒山区,黑龙江省,130.910636,45.213242
230304,鸡西市,滴道区,黑龙江省,130.846823,45.348812
230305,鸡西市,梨树区,黑龙江省,130.697781,45.092195
230306,鸡西市,城子河,黑龙江省,131.010501,45.338248
230307,鸡西市,麻山,黑龙江省,130.481126,45.209607
230321,鸡西市,鸡东,黑龙江省,131.148907,45.250892
230381,鸡西市,虎林,黑龙江省,132.973881,45.767985
230382,鸡西市,密山,黑龙江省,131.874137,45.54725
230400,鹤岗市,鹤岗,黑龙江省,130.277487,47.332085
230402,鹤岗市,向阳区,黑龙江省,130.292478,47.345372
230403,鹤岗市,工农区,黑龙江省,130.276652,47.331678
230404,鹤岗市,南山区,黑龙江省,130.275533,47.31324
230405,鹤岗市,兴安区,黑龙江省,130.236169,47.252911
230406,鹤岗市,东山区,黑龙江省,130.31714,47.337385
230407,鹤岗市,兴山区,黑龙江省,130.30534,47.35997
230421,鹤岗市,萝北,黑龙江省,130.829087,47.577577
230422,鹤岗市,绥滨,黑龙江省,131.860526,47.289892
230500,双鸭山市,双鸭山,黑龙江省,131.157304,46.643442
230502,双鸭山市,尖山区,黑龙江省,131.15896,46.642961
230503,双鸭山市,岭东区,黑龙江省,131.163675,46.591076
230505,双鸭山市,四方台,黑龙江省,131.333181,46.594347
230506,双鸭山市,宝山区,黑龙江省,131.404294,46.573366
230521,双鸭山市,集贤,黑龙江省,131.13933,46.72898
230522,双鸭山市,友谊,黑龙江省,131.810622,46.775159
230523,双鸭山市,宝清,黑龙江省,132.206415,46.328781
230524,双鸭山市,饶河,黑龙江省,134.021162,46.801288
230600,大庆市,大庆,黑龙江省,125.11272,46.590734
230602,大庆市,萨尔图,黑龙江省,125.114643,46.596356
230603,大庆市,龙凤区,黑龙江省,125.145794,46.573948
230604,大庆市,让胡路,黑龙江省,124.868341,46.653254
230605,大庆市,红岗区,黑龙江省,124.889528,46.403049
230606,大庆市,大同区,黑龙江省,124.818509,46.034304
230621,大庆市,肇州,黑龙江省,125.273254,45.708685
230622,大庆市,肇源,黑龙江省,125.081974,45.518832
230623,大庆市,林甸,黑龙江省,124.877742,47.186411
230624,大庆市,杜尔伯特,黑龙江省,124.446259,46.865973
230700,伊春市,伊春,黑龙江省,128.899284,47.726851
230702,伊春市,伊春区,黑龙江省,128.913459,47.733954
230703,伊春市,南岔区,黑龙江省,129.28246,47.137314
230704,伊春市,友好区,黑龙江省,128.838961,47.854303
230705,伊春市,西林区,黑龙江省,129.311441,47.479437
230706,伊春市,翠峦,黑龙江省,128.671746,47.726228
230707,伊春市,新青,黑龙江省,129.52995,48.288292
230708,伊春市,美溪,黑龙江省,129.133411,47.636102
230709,伊春市,金山屯,黑龙江省,129.435944,47.41295
230710,伊春市,五营,黑龙江省,129.245028,48.108204
230711,伊春市,乌马河,黑龙江省,128.802941,47.726961
230712,伊春市,汤旺河,黑龙江省,129.57224,48.453651
230713,伊春市,带岭,黑龙江省,129.021151,47.027532
230714,伊春市,乌伊岭,黑龙江省,129.437847,48.59112
230715,伊春市,红星区,黑龙江省,129.388796,48.238368
230716,伊春市,上甘岭,黑龙江省,129.02508,47.974859
230722,伊春市,嘉荫,黑龙江省,130.397684,48.891378
230781,伊春市,铁力,黑龙江省,128.030561,46.985772
230800,佳木斯市,佳木斯,黑龙江省,130.361634,46.809606
230803,佳木斯市,向阳区,黑龙江省,130.361786,46.809645
230804,佳木斯市,前进区,黑龙江省,130.377684,46.812345
230805,佳木斯市,东风区,黑龙江省,130.403297,46.822476
230811,佳木斯市,郊区,黑龙江省,130.351588,46.80712
230822,佳木斯市,桦南,黑龙江省,130.570112,46.240118
230826,佳木斯市,桦川,黑龙江省,130.723713,47.023039
230828,佳木斯市,汤原,黑龙江省,129.904463,46.730048
230881,佳木斯市,同江,黑龙江省,132.510119,47.651131
230882,佳木斯市,富锦,黑龙江省,132.037951,47.250747
230883,佳木斯市,抚远,黑龙江省,134.294501,48.364707
230900,七台河市,七台河,黑龙江省,131.015584,45.771266
230902,七台河市,新兴区,黑龙江省,130.889482,45.794258
230903,七台河市,桃山区,黑龙江省,131.015848,45.771217
230904,七台河市,茄子河,黑龙江省,131.071561,45.776587
230921,七台河市,勃利,黑龙江省,130.575025,45.751573
231000,牡丹江市,牡丹江,黑龙江省,129.618602,44.582962
231002,牡丹江市,东安区,黑龙江省,129.623292,44.582399
231003,牡丹江市,阳明,黑龙江省,129.634645,44.596328
231004,牡丹江市,爱民,黑龙江省,129.601232,44.595443
231005,牡丹江市,西安区,黑龙江省,129.61311,44.581032
